Order id,Product,Quantity Ordered,Cost Price,Selling Price,Order Date,Location
177482,Bose SoundSport Headphones,1,96.14,99.99,2019-04-15 19:10:00,Pune
177483,27in FHD Monitor,1,137.61,149.99,2019-04-28 22:55:00,Nashik
177484,USB-C Charging Cable,1,11.06,11.95,2019-04-24 19:47:00,Mumbai
177485,Bose SoundSport Headphones,1,90.9,99.99,2019-04-06 20:43:00,Mumbai
177486,ThinkPad Laptop,1,909.08,999.99,2019-04-21 16:24:00,Mumbai
177486,Google Phone,1,571.43,600.0,2019-04-21 16:24:00,Delhi
177487,Bose SoundSport Headphones,1,99.0,99.99,2019-04-23 10:04:00,Mumbai
177488,27in FHD Monitor,1,142.85,149.99,2019-04-03 20:40:00,Delhi
177489,Bose SoundSport Headphones,1,93.45,99.99,2019-04-10 20:18:00,Chennai
177490,AA Batteries (4-pack),3,3.69,3.84,2019-04-08 16:31:00,Delhi
177491,Apple Airpods Headphones,1,141.51,150.0,2019-04-15 20:42:00,Delhi
177492,ThinkPad Laptop,1,925.92,999.99,2019-04-15 09:14:00,Mumbai
177493,Apple Airpods Headphones,1,138.89,150.0,2019-04-27 20:40:00,Nashik
177494,AA Batteries (4-pack),1,3.59,3.84,2019-04-22 05:37:00,Chennai
177495,Flatscreen TV,1,294.12,300.0,2019-04-18 23:01:00,Delhi
177496,iPhone,1,642.2,700.0,2019-04-07 19:54:00,Mumbai
177497,ThinkPad Laptop,1,909.08,999.99,2019-04-16 10:30:00,Mumbai
177498,Lightning Charging Cable,1,14.8,14.95,2019-04-22 15:42:00,Delhi
177499,Bose SoundSport Headphones,1,99.0,99.99,2019-04-27 13:18:00,Chennai
177500,Bose SoundSport Headphones,1,93.45,99.99,2019-04-24 17:30:00,Chennai
177501,Wired Headphones,1,11.42,11.99,2019-04-10 03:43:00,Nashik
177502,AAA Batteries (4-pack),2,2.88,2.99,2019-04-27 18:42:00,Pune
177503,Wired Headphones,1,11.87,11.99,2019-04-20 20:07:00,Nashik
177504,Google Phone,1,571.43,600.0,2019-04-10 14:39:00,Mumbai
177504,USB-C Charging Cable,1,11.72,11.95,2019-04-10 14:39:00,Nashik
177505,ThinkPad Laptop,1,990.09,999.99,2019-04-30 16:04:00,Chennai
177506,iPhone,1,648.15,700.0,2019-04-02 07:46:00,Pune
177506,Apple Airpods Headphones,1,148.51,150.0,2019-04-02 07:46:00,Pune
177507,AAA Batteries (4-pack),1,2.79,2.99,2019-04-09 20:13:00,Nashik
177508,Bose SoundSport Headphones,1,90.9,99.99,2019-04-07 06:45:00,Pune
177509,AAA Batteries (4-pack),1,2.85,2.99,2019-04-28 19:03:00,Chennai
177510,Bose SoundSport Headphones,1,93.45,99.99,2019-04-15 09:51:00,Nashik
177511,iPhone,1,648.15,700.0,2019-04-07 17:38:00,Chennai
177511,Lightning Charging Cable,1,14.1,14.95,2019-04-07 17:38:00,Delhi
177512,Lightning Charging Cable,2,13.97,14.95,2019-04-27 18:41:00,Nashik
177513,Apple Airpods Headphones,1,136.36,150.0,2019-04-01 11:00:00,Pune
177514,Flatscreen TV,1,285.71,300.0,2019-04-05 15:40:00,Pune
177515,AA Batteries (4-pack),1,3.62,3.84,2019-04-30 13:52:00,Pune
177516,USB-C Charging Cable,1,11.49,11.95,2019-04-01 13:35:00,Mumbai
177517,USB-C Charging Cable,1,11.38,11.95,2019-04-17 13:30:00,Nashik
177518,Apple Airpods Headphones,1,147.06,150.0,2019-04-05 12:33:00,Mumbai
177519,27in 4K Gaming Monitor,1,354.54,389.99,2019-04-09 22:49:00,Mumbai
177520,34in Ultrawide Monitor,1,372.54,379.99,2019-04-11 22:43:00,Pune
177521,USB-C Charging Cable,1,11.06,11.95,2019-04-14 14:02:00,Nashik
177522,iPhone,1,642.2,700.0,2019-04-03 22:41:00,Delhi
177523,27in 4K Gaming Monitor,1,374.99,389.99,2019-04-22 01:04:00,Delhi
177524,Wired Headphones,1,11.53,11.99,2019-04-15 17:14:00,Delhi
177525,Wired Headphones,2,11.31,11.99,2019-04-10 09:35:00,Delhi
177526,AAA Batteries (4-pack),1,2.77,2.99,2019-04-10 16:25:00,Nashik
177527,Wired Headphones,2,11.53,11.99,2019-04-26 08:51:00,Delhi
177528,Vareebadd Phone,1,380.95,400.0,2019-04-02 13:42:00,Mumbai
177529,Lightning Charging Cable,1,14.8,14.95,2019-04-12 16:28:00,Pune
177530,Wired Headphones,1,11.42,11.99,2019-04-02 14:37:00,Delhi
177531,USB-C Charging Cable,1,11.38,11.95,2019-04-08 17:54:00,Pune
177532,AA Batteries (4-pack),2,3.52,3.84,2019-04-12 11:56:00,Pune
177533,Bose SoundSport Headphones,1,91.73,99.99,2019-04-25 02:01:00,Pune
177534,Macbook Pro Laptop,1,1650.49,1700.0,2019-04-26 16:49:00,Mumbai
177535,Macbook Pro Laptop,1,1683.17,1700.0,2019-04-14 09:26:00,Pune
177536,27in 4K Gaming Monitor,1,386.13,389.99,2019-04-26 16:20:00,Nashik
177537,Bose SoundSport Headphones,1,93.45,99.99,2019-04-30 06:55:00,Pune
177538,AAA Batteries (4-pack),1,2.93,2.99,2019-04-11 13:26:00,Chennai
177539,Bose SoundSport Headphones,1,92.58,99.99,2019-04-26 19:56:00,Mumbai
177540,Google Phone,1,560.75,600.0,2019-04-02 18:23:00,Delhi
177541,Apple Airpods Headphones,1,148.51,150.0,2019-04-23 20:21:00,Chennai
177542,AAA Batteries (4-pack),1,2.9,2.99,2019-04-09 13:44:00,Delhi
177543,Macbook Pro Laptop,1,1683.17,1700.0,2019-04-14 16:45:00,Chennai
177544,27in 4K Gaming Monitor,1,371.42,389.99,2019-04-14 09:04:00,Chennai
177545,Wired Headphones,1,11.42,11.99,2019-04-16 16:36:00,Delhi
177546,USB-C Charging Cable,2,10.86,11.95,2019-04-25 18:28:00,Mumbai
177547,Lightning Charging Cable,1,14.24,14.95,2019-04-17 18:46:00,Mumbai
177548,Apple Airpods Headphones,1,145.63,150.0,2019-04-22 22:36:00,Chennai
177549,USB-C Charging Cable,1,11.17,11.95,2019-04-17 18:54:00,Delhi
177550,Macbook Pro Laptop,1,1559.63,1700.0,2019-04-27 20:15:00,Nashik
177551,27in FHD Monitor,1,144.22,149.99,2019-05-01 00:13:00,Chennai
177552,Wired Headphones,1,11.31,11.99,2019-04-05 15:01:00,Nashik
177553,AAA Batteries (4-pack),1,2.82,2.99,2019-04-01 08:00:00,Chennai
177554,27in FHD Monitor,1,144.22,149.99,2019-04-01 10:21:00,Nashik
177555,27in FHD Monitor,1,145.62,149.99,2019-04-12 11:44:00,Mumbai
177556,Lightning Charging Cable,1,14.1,14.95,2019-04-08 11:58:00,Nashik
177557,AAA Batteries (4-pack),1,2.72,2.99,2019-04-14 17:19:00,Mumbai
177558,ThinkPad Laptop,1,934.57,999.99,2019-04-10 22:50:00,Mumbai
177559,Flatscreen TV,1,285.71,300.0,2019-04-24 11:46:00,Delhi
177560,Bose SoundSport Headphones,1,91.73,99.99,2019-04-19 09:06:00,Chennai
177561,AA Batteries (4-pack),1,3.73,3.84,2019-04-28 20:41:00,Delhi
177562,Wired Headphones,1,11.21,11.99,2019-04-23 17:07:00,Pune
177563,AA Batteries (4-pack),1,3.73,3.84,2019-04-24 18:52:00,Chennai
177564,Apple Airpods Headphones,1,137.61,150.0,2019-04-02 20:33:00,Pune
177565,AAA Batteries (4-pack),2,2.79,2.99,2019-04-22 09:10:00,Mumbai
177566,AAA Batteries (4-pack),1,2.72,2.99,2019-04-27 08:37:00,Pune
177567,Apple Airpods Headphones,1,136.36,150.0,2019-04-05 11:38:00,Pune
177568,Wired Headphones,1,11.1,11.99,2019-04-06 21:11:00,Nashik
177569,Wired Headphones,1,11.0,11.99,2019-04-27 10:31:00,Mumbai
177569,Google Phone,1,576.92,600.0,2019-04-27 10:31:00,Nashik
177570,Wired Headphones,1,11.42,11.99,2019-04-29 19:05:00,Pune
177571,AA Batteries (4-pack),3,3.73,3.84,2019-04-26 23:51:00,Chennai
177572,Apple Airpods Headphones,1,148.51,150.0,2019-04-21 01:29:00,Delhi
177573,AA Batteries (4-pack),1,3.73,3.84,2019-04-02 11:33:00,Delhi
177574,Wired Headphones,2,11.75,11.99,2019-04-18 09:25:00,Delhi
177575,AAA Batteries (4-pack),2,2.93,2.99,2019-04-30 06:32:00,Pune
177576,AA Batteries (4-pack),2,3.62,3.84,2019-04-11 17:09:00,Pune
177577,AAA Batteries (4-pack),1,2.85,2.99,2019-04-15 17:00:00,Delhi
177578,Google Phone,1,545.45,600.0,2019-04-28 22:51:00,Delhi
177578,USB-C Charging Cable,1,11.83,11.95,2019-04-28 22:51:00,Pune
177579,Apple Airpods Headphones,1,145.63,150.0,2019-04-28 21:33:00,Pune
177580,Apple Airpods Headphones,1,137.61,150.0,2019-04-20 15:08:00,Nashik
177581,Lightning Charging Cable,1,13.97,14.95,2019-04-07 13:13:00,Chennai
177582,Bose SoundSport Headphones,1,97.08,99.99,2019-04-16 17:19:00,Chennai
177582,Wired Headphones,1,11.1,11.99,2019-04-16 17:19:00,Nashik
177583,Lightning Charging Cable,1,14.66,14.95,2019-04-19 20:12:00,Pune
177584,AAA Batteries (4-pack),1,2.74,2.99,2019-04-02 21:54:00,Nashik
177585,AA Batteries (4-pack),1,3.69,3.84,2019-04-13 01:49:00,Pune
177586,Bose SoundSport Headphones,1,99.0,99.99,2019-04-14 14:08:00,Delhi
177587,USB-C Charging Cable,1,11.83,11.95,2019-04-09 20:38:00,Mumbai
177588,27in FHD Monitor,1,148.5,149.99,2019-04-25 16:08:00,Delhi
177589,34in Ultrawide Monitor,1,355.13,379.99,2019-04-16 06:54:00,Mumbai
177590,Wired Headphones,1,11.53,11.99,2019-04-26 18:51:00,Chennai
177591,ThinkPad Laptop,1,917.42,999.99,2019-04-26 22:04:00,Nashik
177592,iPhone,1,679.61,700.0,2019-04-19 11:10:00,Delhi
177592,Lightning Charging Cable,2,14.51,14.95,2019-04-19 11:10:00,Nashik
177593,27in 4K Gaming Monitor,1,364.48,389.99,2019-04-23 20:26:00,Nashik
177594,AA Batteries (4-pack),1,3.56,3.84,2019-04-10 21:41:00,Nashik
177595,Bose SoundSport Headphones,1,97.08,99.99,2019-04-21 20:50:00,Nashik
177596,Wired Headphones,1,11.75,11.99,2019-04-03 15:03:00,Mumbai
177597,34in Ultrawide Monitor,1,365.38,379.99,2019-04-17 20:31:00,Pune
177598,USB-C Charging Cable,1,11.17,11.95,2019-04-25 01:11:00,Pune
177599,Flatscreen TV,1,297.03,300.0,2019-04-05 23:01:00,Chennai
177600,Google Phone,1,550.46,600.0,2019-04-24 23:05:00,Mumbai
177601,Bose SoundSport Headphones,1,98.03,99.99,2019-04-18 22:46:00,Mumbai
177602,Apple Airpods Headphones,1,137.61,150.0,2019-04-20 13:02:00,Chennai
177603,Apple Airpods Headphones,1,140.19,150.0,2019-04-29 18:15:00,Nashik
177604,Bose SoundSport Headphones,1,98.03,99.99,2019-04-22 19:13:00,Pune
177605,Google Phone,1,576.92,600.0,2019-04-04 07:41:00,Delhi
177606,AAA Batteries (4-pack),1,2.77,2.99,2019-04-19 22:07:00,Mumbai
177607,27in 4K Gaming Monitor,1,371.42,389.99,2019-04-28 00:21:00,Delhi
177608,Wired Headphones,1,11.31,11.99,2019-04-09 16:03:00,Pune
177609,AA Batteries (4-pack),1,3.73,3.84,2019-04-12 16:53:00,Chennai
177610,Lightning Charging Cable,1,14.66,14.95,2019-04-11 20:18:00,Chennai
177611,USB-C Charging Cable,1,10.96,11.95,2019-04-01 11:19:00,Pune
177612,AA Batteries (4-pack),1,3.49,3.84,2019-04-22 09:28:00,Delhi
177613,USB-C Charging Cable,1,10.86,11.95,2019-04-03 09:39:00,Chennai
177614,Apple Airpods Headphones,1,140.19,150.0,2019-04-12 08:50:00,Pune
177615,20in Monitor,1,100.91,109.99,2019-04-25 11:13:00,Mumbai
177616,Apple Airpods Headphones,1,147.06,150.0,2019-04-30 18:44:00,Pune
177617,AAA Batteries (4-pack),1,2.85,2.99,2019-04-30 20:24:00,Nashik
177618,AAA Batteries (4-pack),1,2.77,2.99,2019-04-04 21:32:00,Chennai
177619,Lightning Charging Cable,1,14.51,14.95,2019-04-15 09:36:00,Mumbai
177620,AA Batteries (4-pack),1,3.69,3.84,2019-04-19 11:56:00,Mumbai
177621,Bose SoundSport Headphones,1,99.0,99.99,2019-04-29 13:18:00,Chennai
177622,AAA Batteries (4-pack),3,2.77,2.99,2019-04-12 23:11:00,Pune
177623,20in Monitor,1,108.9,109.99,2019-04-20 19:39:00,Nashik
177624,Wired Headphones,1,11.64,11.99,2019-04-28 20:01:00,Chennai
177625,AA Batteries (4-pack),2,3.69,3.84,2019-04-14 17:58:00,Chennai
177626,iPhone,1,673.08,700.0,2019-04-19 07:53:00,Chennai
177627,Wired Headphones,1,11.42,11.99,2019-04-12 10:13:00,Delhi
177628,Lightning Charging Cable,1,14.1,14.95,2019-04-24 15:59:00,Pune
177629,Lightning Charging Cable,1,14.1,14.95,2019-04-03 16:41:00,Nashik
177630,Macbook Pro Laptop,1,1683.17,1700.0,2019-04-15 09:29:00,Nashik
177631,Bose SoundSport Headphones,1,94.33,99.99,2019-04-05 16:49:00,Mumbai
177632,Apple Airpods Headphones,1,142.86,150.0,2019-04-27 16:28:00,Mumbai
177633,Bose SoundSport Headphones,1,92.58,99.99,2019-04-26 01:30:00,Chennai
177634,Lightning Charging Cable,1,13.72,14.95,2019-04-23 15:23:00,Delhi
177635,Lightning Charging Cable,1,14.66,14.95,2019-04-04 09:16:00,Mumbai
177636,34in Ultrawide Monitor,1,345.45,379.99,2019-04-18 11:50:00,Nashik
177637,Bose SoundSport Headphones,1,93.45,99.99,2019-04-17 15:28:00,Pune
177638,Apple Airpods Headphones,1,144.23,150.0,2019-04-04 12:44:00,Nashik
177638,Google Phone,1,588.24,600.0,2019-04-04 12:44:00,Chennai
177639,AA Batteries (4-pack),3,3.66,3.84,2019-04-25 16:22:00,Delhi
177640,Apple Airpods Headphones,1,137.61,150.0,2019-04-07 10:12:00,Pune
177641,27in FHD Monitor,1,140.18,149.99,2019-04-07 12:32:00,Nashik
177642,AA Batteries (4-pack),2,3.66,3.84,2019-04-11 20:57:00,Nashik
177643,Lightning Charging Cable,2,14.24,14.95,2019-04-30 00:44:00,Nashik
177644,Lightning Charging Cable,1,13.59,14.95,2019-04-15 22:06:00,Nashik
177645,Lightning Charging Cable,1,14.24,14.95,2019-04-06 10:03:00,Chennai
177646,AAA Batteries (4-pack),1,2.77,2.99,2019-04-26 13:25:00,Pune
177647,Apple Airpods Headphones,1,136.36,150.0,2019-04-02 20:45:00,Mumbai
177648,Bose SoundSport Headphones,1,92.58,99.99,2019-04-06 18:11:00,Nashik
177649,20in Monitor,1,99.99,109.99,2019-04-02 12:33:00,Mumbai
177650,Macbook Pro Laptop,1,1666.67,1700.0,2019-04-13 13:54:00,Mumbai
177651,AA Batteries (4-pack),2,3.73,3.84,2019-04-02 15:44:00,Mumbai
177652,AA Batteries (4-pack),1,3.62,3.84,2019-04-24 20:22:00,Pune
177653,USB-C Charging Cable,1,11.17,11.95,2019-04-16 10:34:00,Pune
177654,AAA Batteries (4-pack),3,2.96,2.99,2019-04-14 13:31:00,Mumbai
177655,AA Batteries (4-pack),1,3.69,3.84,2019-04-23 09:28:00,Delhi
177656,AAA Batteries (4-pack),1,2.88,2.99,2019-04-12 15:44:00,Delhi
177657,AA Batteries (4-pack),1,3.8,3.84,2019-04-08 16:25:00,Nashik
177658,Wired Headphones,1,11.1,11.99,2019-04-01 17:35:00,Delhi
177659,Wired Headphones,1,11.64,11.99,2019-04-05 18:59:00,Nashik
177660,27in 4K Gaming Monitor,1,378.63,389.99,2019-04-20 09:40:00,Nashik
177661,ThinkPad Laptop,1,980.38,999.99,2019-04-15 21:07:00,Mumbai
177662,Lightning Charging Cable,1,13.59,14.95,2019-04-13 11:04:00,Nashik
177663,USB-C Charging Cable,1,11.38,11.95,2019-04-18 20:12:00,Chennai
177664,AA Batteries (4-pack),1,3.62,3.84,2019-04-06 08:41:00,Nashik
177665,LG Washing Machine,1,566.04,600.0,2019-04-25 18:08:00,Chennai
177666,Wired Headphones,1,11.0,11.99,2019-04-25 16:05:00,Mumbai
177667,Bose SoundSport Headphones,1,92.58,99.99,2019-04-26 20:14:00,Mumbai
177668,Macbook Pro Laptop,1,1650.49,1700.0,2019-04-01 09:20:00,Chennai
177669,Lightning Charging Cable,1,14.66,14.95,2019-04-16 09:56:00,Mumbai
177670,34in Ultrawide Monitor,1,376.23,379.99,2019-04-11 10:25:00,Chennai
177671,Apple Airpods Headphones,1,141.51,150.0,2019-04-01 16:14:00,Chennai
177672,Macbook Pro Laptop,1,1619.05,1700.0,2019-04-14 21:12:00,Pune
177673,34in Ultrawide Monitor,1,376.23,379.99,2019-04-06 09:04:00,Pune
177674,USB-C Charging Cable,1,11.49,11.95,2019-04-13 23:09:00,Mumbai
177675,Wired Headphones,1,11.0,11.99,2019-04-17 12:36:00,Chennai
177676,iPhone,1,673.08,700.0,2019-04-27 14:33:00,Chennai
177677,Lightning Charging Cable,1,13.84,14.95,2019-04-26 16:29:00,Delhi
177678,AA Batteries (4-pack),1,3.56,3.84,2019-04-14 12:34:00,Pune
177679,Vareebadd Phone,1,370.37,400.0,2019-04-08 17:21:00,Nashik
177680,Wired Headphones,1,11.0,11.99,2019-04-15 10:44:00,Mumbai
177681,AAA Batteries (4-pack),1,2.77,2.99,2019-04-01 14:07:00,Delhi
177681,Macbook Pro Laptop,1,1634.62,1700.0,2019-04-01 14:07:00,Delhi
177682,Lightning Charging Cable,1,13.84,14.95,2019-04-11 07:48:00,Delhi
177683,Lightning Charging Cable,1,14.24,14.95,2019-04-23 12:16:00,Nashik
177684,Wired Headphones,2,10.9,11.99,2019-04-19 13:07:00,Nashik
177685,Wired Headphones,1,11.1,11.99,2019-04-02 15:39:00,Delhi
177686,Wired Headphones,1,10.9,11.99,2019-04-12 23:00:00,Pune
177687,Wired Headphones,1,11.31,11.99,2019-04-01 04:12:00,Delhi
177688,Flatscreen TV,1,272.73,300.0,2019-04-24 19:18:00,Nashik
177689,AAA Batteries (4-pack),3,2.74,2.99,2019-04-17 21:17:00,Delhi
177690,Lightning Charging Cable,1,13.59,14.95,2019-04-04 09:14:00,Nashik
177691,AAA Batteries (4-pack),1,2.72,2.99,2019-04-04 17:59:00,Delhi
177692,Google Phone,1,550.46,600.0,2019-04-08 20:08:00,Pune
177693,Google Phone,1,550.46,600.0,2019-04-04 14:21:00,Mumbai
177694,Apple Airpods Headphones,1,147.06,150.0,2019-04-08 21:44:00,Nashik
177695,Wired Headphones,1,11.64,11.99,2019-04-04 11:15:00,Nashik
177696,AA Batteries (4-pack),2,3.52,3.84,2019-04-12 11:33:00,Mumbai
177697,27in FHD Monitor,1,147.05,149.99,2019-04-21 01:10:00,Delhi
177698,AAA Batteries (4-pack),2,2.93,2.99,2019-04-05 08:30:00,Chennai
177699,USB-C Charging Cable,1,11.49,11.95,2019-04-18 17:40:00,Nashik
177700,Wired Headphones,1,11.42,11.99,2019-04-23 11:10:00,Nashik
177701,Lightning Charging Cable,1,13.72,14.95,2019-04-21 06:02:00,Nashik
177702,34in Ultrawide Monitor,1,372.54,379.99,2019-04-03 09:43:00,Nashik
177703,20in Monitor,1,102.79,109.99,2019-04-10 15:45:00,Pune
177704,Apple Airpods Headphones,1,136.36,150.0,2019-04-09 16:41:00,Mumbai
177705,Bose SoundSport Headphones,1,99.0,99.99,2019-04-18 08:02:00,Mumbai
177706,27in 4K Gaming Monitor,1,357.79,389.99,2019-04-29 18:58:00,Pune
177707,Bose SoundSport Headphones,1,91.73,99.99,2019-04-13 12:29:00,Mumbai
177708,USB-C Charging Cable,1,10.86,11.95,2019-04-23 18:44:00,Nashik
177709,Lightning Charging Cable,1,13.59,14.95,2019-04-21 08:13:00,Delhi
177710,AAA Batteries (4-pack),1,2.74,2.99,2019-04-02 00:05:00,Delhi
177711,AA Batteries (4-pack),1,3.69,3.84,2019-04-06 12:13:00,Pune
177712,USB-C Charging Cable,1,11.27,11.95,2019-04-01 08:53:00,Nashik
177713,AAA Batteries (4-pack),1,2.85,2.99,2019-04-26 01:40:00,Nashik
177714,Lightning Charging Cable,1,14.66,14.95,2019-04-24 07:16:00,Mumbai
177715,34in Ultrawide Monitor,1,355.13,379.99,2019-04-29 12:20:00,Mumbai
177716,Lightning Charging Cable,2,14.38,14.95,2019-04-30 13:41:00,Pune
177717,AA Batteries (4-pack),1,3.49,3.84,2019-04-27 20:18:00,Nashik
177718,Google Phone,1,550.46,600.0,2019-04-30 15:06:00,Pune
177719,Google Phone,1,594.06,600.0,2019-04-18 23:41:00,Nashik
177719,USB-C Charging Cable,1,11.6,11.95,2019-04-18 23:41:00,Mumbai
177720,27in FHD Monitor,1,141.5,149.99,2019-04-30 07:57:00,Nashik
177721,Lightning Charging Cable,1,14.66,14.95,2019-04-25 08:26:00,Nashik
177722,USB-C Charging Cable,1,11.06,11.95,2019-04-23 07:55:00,Delhi
177723,AA Batteries (4-pack),2,3.52,3.84,2019-04-04 14:30:00,Nashik
177724,USB-C Charging Cable,1,11.06,11.95,2019-04-29 21:48:00,Mumbai
177725,Apple Airpods Headphones,1,142.86,150.0,2019-04-05 10:29:00,Nashik
177726,Apple Airpods Headphones,1,140.19,150.0,2019-04-07 14:39:00,Delhi
177727,AA Batteries (4-pack),1,3.56,3.84,2019-04-03 20:33:00,Nashik
177728,Lightning Charging Cable,1,13.59,14.95,2019-04-29 18:15:00,Mumbai
177729,iPhone,1,673.08,700.0,2019-04-13 20:25:00,Pune
177730,USB-C Charging Cable,1,10.96,11.95,2019-04-30 16:47:00,Nashik
177731,Wired Headphones,1,11.31,11.99,2019-04-02 16:06:00,Nashik
177732,27in 4K Gaming Monitor,1,364.48,389.99,2019-04-25 15:29:00,Chennai
177733,Lightning Charging Cable,1,13.72,14.95,2019-04-23 17:03:00,Mumbai
177734,AA Batteries (4-pack),1,3.52,3.84,2019-04-12 17:08:00,Nashik
177735,AAA Batteries (4-pack),1,2.74,2.99,2019-04-04 18:36:00,Nashik
177736,27in 4K Gaming Monitor,1,357.79,389.99,2019-04-06 18:42:00,Chennai
177737,AAA Batteries (4-pack),1,2.96,2.99,2019-04-03 17:27:00,Nashik
177738,Bose SoundSport Headphones,1,93.45,99.99,2019-04-28 13:33:00,Nashik
177739,ThinkPad Laptop,1,952.37,999.99,2019-04-01 09:39:00,Nashik
177740,27in 4K Gaming Monitor,1,371.42,389.99,2019-04-24 23:17:00,Nashik
177741,Bose SoundSport Headphones,1,95.23,99.99,2019-04-04 13:52:00,Nashik
177742,Lightning Charging Cable,1,14.24,14.95,2019-04-15 17:28:00,Nashik
177743,Lightning Charging Cable,1,13.72,14.95,2019-04-05 18:39:00,Pune
177744,34in Ultrawide Monitor,1,372.54,379.99,2019-04-20 22:45:00,Pune
177745,Bose SoundSport Headphones,1,93.45,99.99,2019-04-16 18:21:00,Delhi
177746,AAA Batteries (4-pack),1,2.85,2.99,2019-04-16 10:22:00,Mumbai
177747,USB-C Charging Cable,2,11.17,11.95,2019-04-06 21:03:00,Pune
177748,Flatscreen TV,1,294.12,300.0,2019-04-14 21:32:00,Mumbai
177749,Apple Airpods Headphones,1,140.19,150.0,2019-04-12 10:02:00,Chennai
177750,Wired Headphones,1,11.31,11.99,2019-04-27 01:09:00,Delhi
177751,AA Batteries (4-pack),1,3.56,3.84,2019-04-23 14:51:00,Mumbai
177752,Google Phone,1,555.56,600.0,2019-04-23 13:42:00,Mumbai
177753,Wired Headphones,1,11.42,11.99,2019-04-11 21:58:00,Delhi
177754,USB-C Charging Cable,1,11.83,11.95,2019-04-03 18:46:00,Mumbai
177755,Lightning Charging Cable,1,14.66,14.95,2019-04-26 06:24:00,Mumbai
177756,34in Ultrawide Monitor,1,376.23,379.99,2019-04-16 11:33:00,Mumbai
177757,AA Batteries (4-pack),4,3.69,3.84,2019-04-25 11:03:00,Mumbai
177758,USB-C Charging Cable,1,11.6,11.95,2019-04-01 19:21:00,Mumbai
177758,Lightning Charging Cable,1,14.66,14.95,2019-04-01 19:21:00,Pune
177759,AAA Batteries (4-pack),2,2.74,2.99,2019-04-10 16:35:00,Mumbai
177760,20in Monitor,1,107.83,109.99,2019-04-24 00:27:00,Mumbai
177761,USB-C Charging Cable,1,11.83,11.95,2019-04-03 02:51:00,Mumbai
177762,Lightning Charging Cable,1,14.51,14.95,2019-04-18 13:18:00,Nashik
177763,AAA Batteries (4-pack),1,2.77,2.99,2019-04-08 12:06:00,Mumbai
177764,AA Batteries (4-pack),2,3.8,3.84,2019-04-24 12:43:00,Pune
177765,Bose SoundSport Headphones,2,93.45,99.99,2019-04-16 13:57:00,Delhi
177766,34in Ultrawide Monitor,1,348.61,379.99,2019-04-07 11:49:00,Nashik
177767,USB-C Charging Cable,1,11.49,11.95,2019-04-30 08:17:00,Nashik
177768,Apple Airpods Headphones,1,145.63,150.0,2019-04-08 15:35:00,Delhi
177769,iPhone,1,686.27,700.0,2019-04-14 22:54:00,Pune
177769,Lightning Charging Cable,1,14.1,14.95,2019-04-14 22:54:00,Nashik
177770,AA Batteries (4-pack),1,3.56,3.84,2019-04-25 21:53:00,Pune
177771,USB-C Charging Cable,1,11.27,11.95,2019-04-30 20:29:00,Nashik
177772,Lightning Charging Cable,1,14.24,14.95,2019-04-21 18:05:00,Pune
177773,iPhone,1,673.08,700.0,2019-04-01 20:03:00,Delhi
177774,Flatscreen TV,1,288.46,300.0,2019-04-11 15:47:00,Pune
177775,Lightning Charging Cable,1,14.1,14.95,2019-04-27 02:16:00,Nashik
177776,iPhone,1,636.36,700.0,2019-04-21 15:23:00,Mumbai
177777,Google Phone,1,566.04,600.0,2019-04-06 19:22:00,Pune
177778,iPhone,1,654.21,700.0,2019-05-01 00:48:00,Mumbai
177778,Apple Airpods Headphones,1,147.06,150.0,2019-05-01 00:48:00,Chennai
177779,34in Ultrawide Monitor,1,358.48,379.99,2019-04-11 17:24:00,Chennai
177780,Bose SoundSport Headphones,1,91.73,99.99,2019-04-19 13:51:00,Delhi
177781,27in 4K Gaming Monitor,1,386.13,389.99,2019-04-20 16:29:00,Delhi
177782,Lightning Charging Cable,2,14.1,14.95,2019-04-17 20:30:00,Mumbai
177782,27in 4K Gaming Monitor,1,371.42,389.99,2019-04-17 20:30:00,Chennai
177783,Apple Airpods Headphones,1,144.23,150.0,2019-04-26 10:00:00,Chennai
177784,Lightning Charging Cable,1,14.1,14.95,2019-04-15 19:03:00,Chennai
177785,USB-C Charging Cable,1,11.38,11.95,2019-04-05 09:43:00,Nashik
177786,20in Monitor,1,99.99,109.99,2019-04-16 09:50:00,Chennai
177787,Lightning Charging Cable,2,14.8,14.95,2019-04-18 17:55:00,Pune
177788,Bose SoundSport Headphones,1,98.03,99.99,2019-04-29 09:40:00,Pune
177789,Wired Headphones,1,11.42,11.99,2019-04-12 12:34:00,Pune
177790,20in Monitor,1,104.75,109.99,2019-04-19 14:34:00,Nashik
177791,Apple Airpods Headphones,1,145.63,150.0,2019-04-21 11:16:00,Pune
177792,Vareebadd Phone,1,384.62,400.0,2019-04-11 15:30:00,Chennai
177793,Lightning Charging Cable,1,14.38,14.95,2019-04-14 23:38:00,Mumbai
177794,AAA Batteries (4-pack),2,2.72,2.99,2019-04-30 16:54:00,Chennai
177795,Apple Airpods Headphones,1,141.51,150.0,2019-04-27 19:45:00,Pune
177795,Apple Airpods Headphones,1,144.23,150.0,2019-04-27 19:45:00,Pune
177796,34in Ultrawide Monitor,1,355.13,379.99,2019-04-11 12:53:00,Pune
177797,iPhone,1,654.21,700.0,2019-04-27 14:38:00,Mumbai
177798,20in Monitor,1,103.76,109.99,2019-04-10 13:47:00,Nashik
